StatementCode,Parent Standard,Is Parent Standard,Grade,Subject,Sub-Subject,Standard Type,Statement,Column2,Column3,Column4,Column5,Column6,Column7,Column8
CCSS.Math.Content.HSF-TF.B.7,,FALSE,"9, 10, 11, 12",Mathematics,Mathematics,v,"(+) Use inverse functions to solve trigonometric equations that arise in modeling contexts; evaluate the solutions using technology, and interpret them in terms of the context.â",,,,,,,
CCSS.Math.Content.HSF-TF.C.8,,FALSE,"9, 10, 11, 12",Mathematics,Mathematics,v,"Prove the Pythagorean identity sin2(&theta;) + cos2(&theta;) = 1 and use it to find  sin(&theta;), cos(&theta;), or tan(&theta;) given sin(&theta;), cos(&theta;), or tan(&theta;) and the  quadrant of the angle.",,,,,,,
CCSS.Math.Content.HSF-TF.C.9,,FALSE,"9, 10, 11, 12",Mathematics,Mathematics,v,"(+) Prove the addition and subtraction formulas for sine, cosine, and tangent and use them to solve problems.",,,,,,,
CCSS.Math.Content.HSG-CO.A.1,,FALSE,"9, 10, 11, 12",Mathematics,Mathematics,v,"Know precise definitions of angle, circle, perpendicular line, parallel line, and line segment, based on the undefined notions of point, line, distance along a line, and distance around a circular arc.",,,,,,,
CCSS.Math.Content.HSG-CO.A.2,,FALSE,"9, 10, 11, 12",Mathematics,Mathematics,v,"Represent transformations in the plane using, e.g., transparencies and geometry software; describe transformations as functions that take points in the plane as inputs and give other points as outputs. Compare transformations that preserve distance and angle to those that do not (e.g., translation versus horizontal stretch).",,,,,,,
CCSS.Math.Content.HSG-CO.A.3,,FALSE,"9, 10, 11, 12",Mathematics,Mathematics,v,"Given a rectangle, parallelogram, trapezoid, or regular polygon, describe the rotations and reflections that carry it onto itself.",,,,,,,
CCSS.Math.Content.HSG-CO.A.4,,FALSE,"9, 10, 11, 12",Mathematics,Mathematics,v,"Develop definitions of rotations, reflections, and translations in terms of angles, circles, perpendicular lines, parallel lines, and line segments.",,,,,,,
CCSS.Math.Content.HSG-CO.A.5,,FALSE,"9, 10, 11, 12",Mathematics,Mathematics,v,"Given a geometric figure and a rotation, reflection, or translation, draw the transformed figure using, e.g., graph paper, tracing paper, or geometry software. Specify a sequence of transformations that will carry a given figure onto another.",,,,,,,
CCSS.Math.Content.HSG-CO.B.6,,FALSE,"9, 10, 11, 12",Mathematics,Mathematics,v,"Use geometric descriptions of rigid motions to transform figures and to predict the effect of a given rigid motion on a given figure; given two figures, use the definition of congruence in terms of rigid motions to decide if they are congruent.",,,,,,,
CCSS.Math.Content.HSG-CO.B.7,,FALSE,"9, 10, 11, 12",Mathematics,Mathematics,v,Use the definition of congruence in terms of rigid motions to show that two triangles are congruent if and only if corresponding pairs of sides and corresponding pairs of angles are congruent.,,,,,,,
CCSS.Math.Content.HSG-CO.B.8,,FALSE,"9, 10, 11, 12",Mathematics,Mathematics,v,"Explain how the criteria for triangle congruence (ASA, SAS, and SSS) follow from the definition of congruence in terms of rigid motions.",,,,,,,
CCSS.Math.Content.HSG-CO.C.9,,FALSE,"9, 10, 11, 12",Mathematics,Mathematics,v,"Prove theorems about lines and angles. Theorems include: vertical angles are congruent; when a transversal crosses parallel lines, alternate interior angles are congruent and corresponding angles are congruent; points on a perpendicular bisector of a line segment are exactly those equidistant from the segment&rsquo;s endpoints.",,,,,,,
CCSS.Math.Content.HSG-CO.C.10,,FALSE,"9, 10, 11, 12",Mathematics,Mathematics,v, Prove theorems about triangles. Theorems include: measures of interior angles of a triangle sum to 180&deg;; base angles of isosceles triangles are congruent; the segment joining midpoints of two sides of a triangle is parallel to the third side and half the length; the medians of a triangle meet at a point.,,,,,,,
CCSS.Math.Content.HSG-CO.C.11,,FALSE,"9, 10, 11, 12",Mathematics,Mathematics,v,"Prove theorems about parallelograms. Theorems include: opposite sides are congruent, opposite angles are congruent, the diagonals of a parallelogram bisect each other, and conversely, rectangles are parallelograms with congruent diagonals.",,,,,,,
CCSS.Math.Content.HSG-CO.D.12,,FALSE,"9, 10, 11, 12",Mathematics,Mathematics,v,"Make formal geometric constructions with a variety of tools and methods (compass and straightedge, string, reflective devices, paper folding, dynamic geometric software, etc.). Copying a segment; copying an angle; bisecting a segment; bisecting an angle; constructing perpendicular lines, including the perpendicular bisector of a line segment; and constructing a line parallel to a given line through a point not on the line.",,,,,,,
CCSS.Math.Content.HSG-CO.D.13,,FALSE,"9, 10, 11, 12",Mathematics,Mathematics,v,"Construct an equilateral triangle, a square, and a regular hexagon inscribed in a circle.",,,,,,,
CCSS.Math.Content.HSG-SRT.A.1,,TRUE,"9, 10, 11, 12",Mathematics,Mathematics,v,Verify experimentally the properties of dilations given by a center and a scale factor:,,,,,,,
CCSS.Math.Content.HSG-SRT.A.1a,CCSS.Math.Content.HSG-SRT.A.1,FALSE,"9, 10, 11, 12",Mathematics,Mathematics,v,"A dilation takes a line not passing through the center of the dilation to a parallel line, and leaves a line passing through the center unchanged.",,,,,,,
CCSS.Math.Content.HSG-SRT.A.1b,CCSS.Math.Content.HSG-SRT.A.1,FALSE,"9, 10, 11, 12",Mathematics,Mathematics,v,The dilation of a line segment is longer or shorter in the ratio given by the scale factor.,,,,,,,
CCSS.Math.Content.HSG-SRT.A.2,,FALSE,"9, 10, 11, 12",Mathematics,Mathematics,v,"Given two figures, use the definition of similarity in terms of similarity transformations to decide if they are similar; explain using similarity transformations the meaning of similarity for triangles as the equality of all corresponding pairs of angles and the proportionality of all corresponding pairs of sides.",,,,,,,
CCSS.Math.Content.HSG-SRT.A.3,,FALSE,"9, 10, 11, 12",Mathematics,Mathematics,v, Use the properties of similarity transformations to establish the AA criterion for two triangles to be similar.,,,,,,,
CCSS.Math.Content.HSG-SRT.B.4,,FALSE,"9, 10, 11, 12",Mathematics,Mathematics,v,"Prove theorems about triangles. Theorems include: a line parallel to one side of a triangle divides the other two proportionally, and conversely; the Pythagorean Theorem proved using triangle similarity.",,,,,,,
CCSS.Math.Content.HSG-SRT.B.5,,FALSE,"9, 10, 11, 12",Mathematics,Mathematics,v,Use congruence and similarity criteria for triangles to solve problems and to prove relationships in geometric figures.,,,,,,,
CCSS.Math.Content.HSG-SRT.C.6,,FALSE,"9, 10, 11, 12",Mathematics,Mathematics,v,"Understand that by similarity, side ratios in right triangles are properties of the angles in the triangle, leading to definitions of trigonometric ratios for acute angles.",,,,,,,
CCSS.Math.Content.HSG-SRT.C.7,,FALSE,"9, 10, 11, 12",Mathematics,Mathematics,v,Explain and use the relationship between the sine and cosine of complementary angles.,,,,,,,
CCSS.Math.Content.HSG-SRT.C.8,,FALSE,"9, 10, 11, 12",Mathematics,Mathematics,v,Use trigonometric ratios and the Pythagorean Theorem to solve right triangles in applied problems.â,,,,,,,
CCSS.Math.Content.HSG-SRT.D.9,,FALSE,"9, 10, 11, 12",Mathematics,Mathematics,v,(+) Derive the formula A = 1/2 ab sin(C) for the area of a triangle by drawing an auxiliary line from a vertex perpendicular to the opposite side.,,,,,,,
CCSS.Math.Content.HSG-SRT.D.10,,FALSE,"9, 10, 11, 12",Mathematics,Mathematics,v,(+) Prove the Laws of Sines and Cosines and use them to solve problems.,,,,,,,
CCSS.Math.Content.HSG-SRT.D.11,,FALSE,"9, 10, 11, 12",Mathematics,Mathematics,v,"(+) Understand and apply the Law of Sines and the Law of Cosines to find unknown measurements in right and non-right triangles (e.g., surveying problems, resultant forces).",,,,,,,
CCSS.Math.Content.HSG-C.A.1,,FALSE,"9, 10, 11, 12",Mathematics,Mathematics,v,Prove that all circles are similar.,,,,,,,
CCSS.Math.Content.HSG-C.A.2,,FALSE,"9, 10, 11, 12",Mathematics,Mathematics,v,"Identify and describe relationships among inscribed angles, radii, and chords. Include the relationship between central, inscribed, and circumscribed angles; inscribed angles on a diameter are right angles; the radius of a circle is perpendicular to the tangent where the radius intersects the circle.",,,,,,,
CCSS.Math.Content.HSG-C.A.3,,FALSE,"9, 10, 11, 12",Mathematics,Mathematics,v,"Construct the inscribed and circumscribed circles of a triangle, and prove properties of angles for a quadrilateral inscribed in a circle.",,,,,,,
CCSS.Math.Content.HSG-C.A.4,,FALSE,"9, 10, 11, 12",Mathematics,Mathematics,v,(+) Construct a tangent line from a point outside a given circle to the circle.,,,,,,,
CCSS.Math.Content.HSG-C.B.5,,FALSE,"9, 10, 11, 12",Mathematics,Mathematics,v,"Derive using similarity the fact that the length of the arc intercepted by an angle is proportional to the radius, and define the radian measure of the angle as the constant of proportionality; derive the formula for the area of a sector.",,,,,,,
CCSS.Math.Content.HSG-GPE.A.1,,FALSE,"9, 10, 11, 12",Mathematics,Mathematics,v,Derive the equation of a circle of given center and radius using the Pythagorean Theorem; complete the square to find the center and radius of a circle given by an equation.,,,,,,,
CCSS.Math.Content.HSG-GPE.A.2,,FALSE,"9, 10, 11, 12",Mathematics,Mathematics,v,Derive the equation of a parabola given a focus and directrix.,,,,,,,
CCSS.Math.Content.HSG-GPE.A.3,,FALSE,"9, 10, 11, 12",Mathematics,Mathematics,v,"(+) Derive the equations of ellipses and hyperbolas given the foci, using the fact that the sum or difference of distances from the foci is constant.",,,,,,,
CCSS.Math.Content.HSG-GPE.B.4,,FALSE,"9, 10, 11, 12",Mathematics,Mathematics,v,"Use coordinates to prove simple geometric theorems algebraically. For example, prove or disprove that a figure defined by four given points in the coordinate plane is a rectangle; prove or disprove that the point (1, &radic;3) lies on the circle centered at the origin and containing the point (0, 2).",,,,,,,
CCSS.Math.Content.HSG-GPE.B.5,,FALSE,"9, 10, 11, 12",Mathematics,Mathematics,v,"Prove the slope criteria for parallel and perpendicular lines and use them to solve geometric problems (e.g., find the equation of a line parallel or perpendicular to a given line that passes through a given point).",,,,,,,
CCSS.Math.Content.HSG-GPE.B.6,,FALSE,"9, 10, 11, 12",Mathematics,Mathematics,v,Find the point on a directed line segment between two given points that partitions the segment in a given ratio.,,,,,,,
CCSS.Math.Content.HSG-GPE.B.7,,FALSE,"9, 10, 11, 12",Mathematics,Mathematics,v,"Use coordinates to compute perimeters of polygons and areas of triangles and rectangles, e.g., using the distance formula.â",,,,,,,
CCSS.Math.Content.HSG-GMD.A.1,,FALSE,"9, 10, 11, 12",Mathematics,Mathematics,v,"Give an informal argument for the formulas for the circumference of a circle, area of a circle, volume of a cylinder, pyramid, and cone. Use dissection arguments, Cavalieri&rsquo;s principle, and informal limit arguments.",,,,,,,
CCSS.Math.Content.HSG-GMD.A.2,,FALSE,"9, 10, 11, 12",Mathematics,Mathematics,v,(+) Give an informal argument using Cavalieri&rsquo;s principle for the formulas for the volume of a sphere and other solid figures.,,,,,,,
CCSS.Math.Content.HSG-GMD.A.3,,FALSE,"9, 10, 11, 12",Mathematics,Mathematics,v,"Use volume formulas for cylinders, pyramids, cones, and spheres to solve problems.â",,,,,,,
CCSS.Math.Content.HSG-GMD.B.4,,FALSE,"9, 10, 11, 12",Mathematics,Mathematics,v,"Identify the shapes of two-dimensional cross-sections of three-dimensional objects, and identify three-dimensional objects generated by rotations of two-dimensional objects.",,,,,,,
CCSS.Math.Content.HSG-MG.A.1,,FALSE,"9, 10, 11, 12",Mathematics,Mathematics,v,"Use geometric shapes, their measures, and their properties to describe objects (e.g., modeling a tree trunk or a human torso as a cylinder).â",,,,,,,
CCSS.Math.Content.HSG-MG.A.2,,FALSE,"9, 10, 11, 12",Mathematics,Mathematics,v,"Apply concepts of density based on area and volume in modeling situations (e.g., persons per square mile, BTUs per cubic foot).â",,,,,,,
CCSS.Math.Content.HSG-MG.A.3,,FALSE,"9, 10, 11, 12",Mathematics,Mathematics,v,"Apply geometric methods to solve design problems (e.g., designing an object or structure to satisfy physical constraints or minimize cost; working with typographic grid systems based on ratios).â",,,,,,,
CCSS.Math.Content.HSS-ID.A.1,,FALSE,"9, 10, 11, 12",Mathematics,Mathematics,v,"Represent data with plots on the real number line (dot plots, histograms, and box plots).",,,,,,,
CCSS.Math.Content.HSS-ID.A.2,,FALSE,"9, 10, 11, 12",Mathematics,Mathematics,v,"Use statistics appropriate to the shape of the data distribution to compare center (median, mean) and spread (interquartile range, standard deviation) of two or more different data sets.",,,,,,,
CCSS.Math.Content.HSS-ID.A.3,,FALSE,"9, 10, 11, 12",Mathematics,Mathematics,v,"Interpret differences in shape, center, and spread in the context of the data sets, accounting for possible effects of extreme data points (outliers).",,,,,,,
CCSS.Math.Content.HSS-ID.A.4,,FALSE,"9, 10, 11, 12",Mathematics,Mathematics,v,"Use the mean and standard deviation of a data set to fit it to a normal distribution and to estimate population percentages. Recognize that there are data sets for which such a procedure is not appropriate. Use calculators, spreadsheets, and tables to estimate areas under the normal curve.",,,,,,,
CCSS.Math.Content.HSS-ID.B.5,,FALSE,"9, 10, 11, 12",Mathematics,Mathematics,v,"Summarize categorical data for two categories in two-way frequency tables. Interpret relative frequencies in the context of the data (including joint, marginal, and conditional relative frequencies). Recognize possible associations and trends in the data.",,,,,,,
CCSS.Math.Content.HSS-ID.B.6,,TRUE,"9, 10, 11, 12",Mathematics,Mathematics,v,"Represent data on two quantitative variables on a scatter plot, and describe how the variables are related.",,,,,,,
CCSS.Math.Content.HSS-ID.B.6a,CCSS.Math.Content.HSS-ID.B.6,FALSE,"9, 10, 11, 12",Mathematics,Mathematics,v,"Fit a function to the data; use functions fitted to data to solve problems in the context of the data. Use given functions or choose a function suggested by the context. Emphasize linear, quadratic, and exponential models.",,,,,,,
CCSS.Math.Content.HSS-ID.B.6b,CCSS.Math.Content.HSS-ID.B.6,FALSE,"9, 10, 11, 12",Mathematics,Mathematics,v,Informally assess the fit of a function by plotting and analyzing residuals.,,,,,,,
CCSS.Math.Content.HSS-ID.B.6c,CCSS.Math.Content.HSS-ID.B.6,FALSE,"9, 10, 11, 12",Mathematics,Mathematics,v,Fit a linear function for a scatter plot that suggests a linear association.,,,,,,,
CCSS.Math.Content.HSS-ID.C.7,,FALSE,"9, 10, 11, 12",Mathematics,Mathematics,v, Interpret the slope (rate of change) and the intercept (constant term) of a linear model in the context of the data.,,,,,,,
CCSS.Math.Content.HSS-ID.C.8,,FALSE,"9, 10, 11, 12",Mathematics,Mathematics,v,Compute (using technology) and interpret the correlation coefficient of a linear fit.,,,,,,,
CCSS.Math.Content.HSS-ID.C.9,,FALSE,"9, 10, 11, 12",Mathematics,Mathematics,v,Distinguish between correlation and causation.,,,,,,,
CCSS.Math.Content.HSS-IC.A.1,,FALSE,"9, 10, 11, 12",Mathematics,Mathematics,v,Understand statistics as a process for making inferences about population parameters based on a random sample from that population.,,,,,,,
CCSS.Math.Content.HSS-IC.A.2,,FALSE,"9, 10, 11, 12",Mathematics,Mathematics,v,"Decide if a specified model is consistent with results from a given data-generating process, e.g., using simulation. For example, a model says a spinning coin falls heads up with probability 0.5. Would a result of 5 tails in a row cause you to question the model?",,,,,,,
CCSS.Math.Content.HSS-IC.B.3,,FALSE,"9, 10, 11, 12",Mathematics,Mathematics,v,"Recognize the purposes of and differences among sample surveys, experiments, and observational studies; explain how randomization relates to each.",,,,,,,
CCSS.Math.Content.HSS-IC.B.4,,FALSE,"9, 10, 11, 12",Mathematics,Mathematics,v,Use data from a sample survey to estimate a population mean or proportion; develop a margin of error through the use of simulation models for random sampling.,,,,,,,
CCSS.Math.Content.HSS-IC.B.5,,FALSE,"9, 10, 11, 12",Mathematics,Mathematics,v,Use data from a randomized experiment to compare two treatments; use simulations to decide if differences between parameters are significant.,,,,,,,
CCSS.Math.Content.HSS-IC.B.6,,FALSE,"9, 10, 11, 12",Mathematics,Mathematics,v,Evaluate reports based on data.,,,,,,,
CCSS.Math.Content.HSS-CP.A.1,,FALSE,"9, 10, 11, 12",Mathematics,Mathematics,v," Describe events as subsets of a sample space (the set of outcomes) using characteristics (or categories) of the outcomes, or as unions, intersections, or complements of other events (&ldquo;or,&rdquo; &ldquo;and,&rdquo; &ldquo;not&rdquo;).",,,,,,,
CCSS.Math.Content.HSS-CP.A.2,,FALSE,"9, 10, 11, 12",Mathematics,Mathematics,v,"Understand that two events A and B are independent if the probability of A and B occurring together is the product of their probabilities, and use this characterization to determine if they are independent.",,,,,,,
CCSS.Math.Content.HSS-CP.A.3,,FALSE,"9, 10, 11, 12",Mathematics,Mathematics,v,"Understand the conditional probability of A given B as P(A and B)/P(B), and interpret independence of A and B as saying that the conditional probability of A given B is the same as the probability of A, and the conditional probability of B given A is the same as the probability of B.",,,,,,,
CCSS.Math.Content.HSS-CP.A.4,,FALSE,"9, 10, 11, 12",Mathematics,Mathematics,v,"Construct and interpret two-way frequency tables of data when two categories are associated with each object being classified. Use the two-way table as a sample space to decide if events are independent and to approximate conditional probabilities. For example, collect data from a random sample of students in your school on their favorite subject among math, science, and English. Estimate the probability that a randomly selected student from your school will favor science given that the student is in tenth grade. Do the same for other subjects and compare the results.",,,,,,,
CCSS.Math.Content.HSS-CP.A.5,,FALSE,"9, 10, 11, 12",Mathematics,Mathematics,v," Recognize and explain the concepts of conditional probability and independence in everyday language and everyday situations. For example, compare the chance of having lung cancer if you are a smoker with the chance of being a smoker if you have lung cancer.",,,,,,,
CCSS.Math.Content.HSS-CP.B.6,,FALSE,"9, 10, 11, 12",Mathematics,Mathematics,v,"Find the conditional probability of A given B as the fraction of B&rsquo;s outcomes that also belong to A, and interpret the answer in terms of the model.",,,,,,,
CCSS.Math.Content.HSS-CP.B.7,,FALSE,"9, 10, 11, 12",Mathematics,Mathematics,v,"Apply the Addition Rule, P(A or B) = P(A) + P(B) &ndash; P(A and B), and interpret the answer in terms of the model.",,,,,,,
CCSS.Math.Content.HSS-CP.B.8,,FALSE,"9, 10, 11, 12",Mathematics,Mathematics,A) = P(B)P(A,"(+) Apply the general Multiplication Rule in a uniform probability model, P(A and B) = P(A)P(B","B), and interpret the answer in terms of the model.",,,,,,
CCSS.Math.Content.HSS-CP.B.9,,FALSE,"9, 10, 11, 12",Mathematics,Mathematics,A) = P(B)P(A,(+) Use permutations and combinations to compute probabilities of compound events and solve problems.,,,,,,,
CCSS.Math.Content.HSS-MD.A.1,,FALSE,"9, 10, 11, 12",Mathematics,Mathematics,A) = P(B)P(A,(+) Define a random variable for a quantity of interest by assigning a numerical value to each event in a sample space; graph the corresponding probability distribution using the same graphical displays as for data distributions.,,,,,,,
CCSS.Math.Content.HSS-MD.A.2,,FALSE,"9, 10, 11, 12",Mathematics,Mathematics,A) = P(B)P(A,(+) Calculate the expected value of a random variable; interpret it as the mean of the probability distribution.,,,,,,,
CCSS.Math.Content.HSS-MD.A.3,,FALSE,"9, 10, 11, 12",Mathematics,Mathematics,A) = P(B)P(A,"(+) Develop a probability distribution for a random variable defined for a sample space in which theoretical probabilities can be calculated; find the expected value. For example, find the theoretical probability distribution for the number of correct answers obtained by guessing on all five questions of a multiple-choice test where each question has four choices, and find the expected grade under various grading schemes.",,,,,,,
CCSS.Math.Content.HSS-MD.A.4,,FALSE,"9, 10, 11, 12",Mathematics,Mathematics,A) = P(B)P(A,"(+) Develop a probability distribution for a random variable defined for a sample space in which probabilities are assigned empirically; find the expected value. For example, find a current data distribution on the number of TV sets per household in the United States, and calculate the expected number of sets per household. How many TV sets would you expect to find in 100 randomly selected households?",,,,,,,
CCSS.Math.Content.HSS-MD.B.5,,TRUE,"9, 10, 11, 12",Mathematics,Mathematics,A) = P(B)P(A,(+) Weigh the possible outcomes of a decision by assigning probabilities to payoff values and finding expected values.,,,,,,,
CCSS.Math.Content.HSS-MD.B.5a,CCSS.Math.Content.HSS-MD.B.5,FALSE,"9, 10, 11, 12",Mathematics,Mathematics,A) = P(B)P(A,"Find the expected payoff for a game of chance. For example, find the expected winnings from a state lottery ticket or a game at a fast-food restaurant.",,,,,,,
CCSS.Math.Content.HSS-MD.B.5b,CCSS.Math.Content.HSS-MD.B.5,FALSE,"9, 10, 11, 12",Mathematics,Mathematics,A) = P(B)P(A,"Evaluate and compare strategies on the basis of expected values. For example, compare a high-deductible versus a low-deductible automobile insurance policy using various, but reasonable, chances of having a minor or a major accident.",,,,,,,
CCSS.Math.Content.HSS-MD.B.6,,FALSE,"9, 10, 11, 12",Mathematics,Mathematics,A) = P(B)P(A,"(+) Use probabilities to make fair decisions (e.g., drawing by lots, using a random number generator).",,,,,,,
CCSS.Math.Content.HSS-MD.B.7,,FALSE,"9, 10, 11, 12",Mathematics,Mathematics,A) = P(B)P(A,"(+) Analyze decisions and strategies using probability concepts (e.g., product testing, medical testing, pulling a hockey goalie at the end of a game).",,,,,,,
CCSS.Math.Practice.MP1,,FALSE,"K, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",Mathematics,Mathematics,A) = P(B)P(A,"Mathematically proficient students start by explaining to themselves the meaning of a problem and looking for entry points to its solution. They analyze givens, constraints, relationships, and goals. They make conjectures about the form and meaning of the solution and plan a solution pathway rather than simply jumping into a solution attempt. They consider analogous problems, and try special cases and simpler forms of the original problem in order to gain insight into its solution. They monitor and evaluate their progress and change course if necessary. Older students might, depending on the context of the problem, transform algebraic expressions or change the viewing window on their graphing calculator to get the information they need. Mathematically proficient students can explain correspondences between equations, verbal descriptions, tables, and graphs or draw diagrams of important features and relationships, graph data, and search for regularity or trends. Younger students might rely on using concrete objects or pictures to help conceptualize and solve a problem. Mathematically proficient students check their answers to problems using a different method, and they continually ask themselves, &ldquo;Does this make sense?&rdquo; They can understand the approaches of others to solving complex problems and identify correspondences between different approaches.",,,,,,,
CCSS.Math.Practice.MP2,,FALSE,"K, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",Mathematics,Mathematics,A) = P(B)P(A,"Mathematically proficient students make sense of quantities and their relationships in problem situations. They bring two complementary abilities to bear on problems involving quantitative relationships: the ability to decontextualize&mdash;to abstract a given situation and represent it symbolically and manipulate the representing symbols as if they have a life of their own, without necessarily attending to their referents&mdash;and the ability to contextualize, to pause as needed during the manipulation process in order to probe into the referents for the symbols involved. Quantitative reasoning entails habits of creating a coherent representation of the problem at hand; considering the units involved; attending to the meaning of quantities, not just how to compute them; and knowing and flexibly using different properties of operations and objects.",,,,,,,
CCSS.Math.Practice.MP3,,FALSE,"K, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",Mathematics,Mathematics,A) = P(B)P(A,"Mathematically proficient students understand and use stated assumptions, definitions, and previously established results in constructing arguments. They make conjectures and build a logical progression of statements to explore the truth of their conjectures. They are able to analyze situations by breaking them into cases, and can recognize and use counterexamples. They justify their conclusions, communicate them to others, and respond to the arguments of others. They reason inductively about data, making plausible arguments that take into account the context from which the data arose. Mathematically proficient students are also able to compare the effectiveness of two plausible arguments, distinguish correct logic or reasoning from that which is flawed, and&mdash;if there is a flaw in an argument&mdash;explain what it is. Elementary students can construct arguments using concrete referents such as objects, drawings, diagrams, and actions. Such arguments can make sense and be correct, even though they are not generalized or made formal until later grades. Later, students learn to determine domains to which an argument applies. Students at all grades can listen or read the arguments of others, decide whether they make sense, and ask useful questions to clarify or improve the arguments.",,,,,,,
CCSS.Math.Practice.MP4,,FALSE,"K, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",Mathematics,Mathematics,A) = P(B)P(A,"Mathematically proficient students can apply the mathematics they know to solve problems arising in everyday life, society, and the workplace. In early grades, this might be as simple as writing an addition equation to describe a situation. In middle grades, a student might apply proportional reasoning to plan a school event or analyze a problem in the community. By high school, a student might use geometry to solve a design problem or use a function to describe how one quantity of interest depends on another. Mathematically proficient students who can apply what they know are comfortable making assumptions and approximations to simplify a complicated situation, realizing that these may need revision later. They are able to identify important quantities in a practical situation and map their relationships using such tools as diagrams, two-way tables, graphs, flowcharts and formulas. They can analyze those relationships mathematically to draw conclusions. They routinely interpret their mathematical results in the context of the situation and reflect on whether the results make sense, possibly improving the model if it has not served its purpose.",,,,,,,
CCSS.Math.Practice.MP5,,FALSE,"K, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",Mathematics,Mathematics,A) = P(B)P(A,"Mathematically proficient students consider the available tools when solving a mathematical problem. These tools might include pencil and paper, concrete models, a ruler, a protractor, a calculator, a spreadsheet, a computer algebra system, a statistical package, or dynamic geometry software. Proficient students are sufficiently familiar with tools appropriate for their grade or course to make sound decisions about when each of these tools might be helpful, recognizing both the insight to be gained and their limitations. For example, mathematically proficient high school students analyze graphs of functions and solutions generated using a graphing calculator. They detect possible errors by strategically using estimation and other mathematical knowledge. When making mathematical models, they know that technology can enable them to visualize the results of varying assumptions, explore consequences, and compare predictions with data. Mathematically proficient students at various grade levels are able to identify relevant external mathematical resources, such as digital content located on a website, and use them to pose or solve problems. They are able to use technological tools to explore and deepen their understanding of concepts.",,,,,,,
CCSS.Math.Practice.MP6,,FALSE,"K, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",Mathematics,Mathematics,A) = P(B)P(A,"Mathematically proficient students try to communicate precisely to others. They try to use clear definitions in discussion with others and in their own reasoning. They state the meaning of the symbols they choose, including using the equal sign consistently and appropriately. They are careful about specifying units of measure, and labeling axes to clarify the correspondence with quantities in a problem. They calculate accurately and efficiently, express numerical answers with a degree of precision appropriate for the problem context. In the elementary grades, students give carefully formulated explanations to each other. By the time they reach high school they have learned to examine claims and make explicit use of definitions.",,,,,,,
CCSS.Math.Practice.MP7,,FALSE,"K, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",Mathematics,Mathematics,A) = P(B)P(A,"Mathematically proficient students look closely to discern a pattern or structure. Young students, for example, might notice that three and seven more is the same amount as seven and three more, or they may sort a collection of shapes according to how many sides the shapes have. Later, students will see 7 &times; 8 equals the well remembered 7 &times; 5 + 7 &times; 3, in preparation for learning about the distributive property. In the expression x2 + 9x + 14, older students can see the 14 as 2 &times; 7 and the 9 as 2 + 7. They recognize the significance of an existing line in a geometric figure and can use the strategy of drawing an auxiliary line for solving problems. They also can step back for an overview and shift perspective. They can see complicated things, such as some algebraic expressions, as single objects or as being composed of several objects. For example, they can see 5 &ndash; 3(x &ndash; y)2 as 5 minus a positive number times a square and use that to realize that its value cannot be more than 5 for any real numbers x and y.",,,,,,,
